workerid,A,B,percent,read_and_decide_time,quant,read_time_one,response
86,"""middor""","""drooty""",72,1704,"""Most""",512,true
86,"""gukbar""","""soarse""",66,699,"""Fewer than half""",512,false
86,"""jallem""","""sildal""",6,1813,"""Few""",542,true
86,"""chevel""","""podden""",43,1045,"""Few""",469,false
86,"""ingell""","""nalill""",3,1251,"""Few""",434,true
86,"""shrile""","""athoid""",55,582,"""Few""",523,false
86,"""cather""","""funder""",52,649,"""Many""",542,true
86,"""isbant""","""unairs""",64,680,"""More than half""",571,true
86,"""kustle""","""reshix""",63,610,"""Fewer than half""",562,false
86,"""werner""","""hurmer""",7,1369,"""Many""",531,false
86,"""puctor""","""recure""",14,2343,"""Few""",512,false
86,"""shrile""","""athoid""",54,738,"""Fewer than half""",502,false
86,"""chevel""","""podden""",17,2283,"""Fewer than half""",511,true
86,"""strant""","""potind""",73,1388,"""Most""",414,true
86,"""awplor""","""fasees""",86,630,"""Few""",511,false
86,"""pluset""","""stubad""",22,3358,"""Most""",473,false
86,"""umpond""","""marire""",9,1319,"""Fewer than half""",375,true
86,"""menner""","""nandow""",14,612,"""Most""",473,false
86,"""gukbar""","""soarse""",97,542,"""Most""",424,true
86,"""mecket""","""plumry""",84,630,"""Many""",452,true
86,"""puctor""","""recure""",35,817,"""Fewer than half""",452,true
86,"""kustle""","""reshix""",61,581,"""Most""",453,true
86,"""middor""","""drooty""",98,581,"""Few""",473,false
86,"""sporer""","""firtly""",36,1416,"""Few""",394,false
86,"""padnet""","""fanely""",52,653,"""More than half""",453,true
86,"""boddle""","""molill""",46,994,"""Few""",404,false
86,"""birler""","""enciad""",61,550,"""More than half""",432,true
86,"""chevel""","""podden""",84,631,"""More than half""",424,true
86,"""fleeve""","""scalfs""",14,619,"""More than half""",561,false
86,"""raster""","""movell""",44,1020,"""Fewer than half""",482,true
86,"""shrile""","""athoid""",62,590,"""Most""",512,true
86,"""bemble""","""squank""",20,679,"""Most""",512,false
86,"""hadder""","""ollidy""",68,3624,"""Fewer than half""",454,false
86,"""jallem""","""sildal""",31,660,"""Most""",473,false
86,"""pengyl""","""sedest""",10,581,"""More than half""",462,false
86,"""birler""","""enciad""",16,737,"""Most""",454,false
86,"""umpond""","""marire""",77,511,"""More than half""",482,true
86,"""puggle""","""entand""",21,876,"""Few""",571,false
86,"""coppar""","""hunene""",40,1733,"""Most""",521,false
86,"""cosutz""","""spover""",81,836,"""Many""",573,true
86,"""dorder""","""coggon""",94,828,"""Many""",532,true
86,"""umpond""","""marire""",18,1180,"""Few""",512,false
86,"""fleeve""","""scalfs""",74,738,"""Most""",502,true
86,"""clidge""","""hensly""",92,678,"""Few""",491,false
86,"""chulks""","""vulhor""",37,788,"""Few""",452,false
86,"""pirter""","""secent""",14,1201,"""Many""",483,true
86,"""ancits""","""smeath""",23,631,"""More than half""",403,false
86,"""pobbit""","""spippy""",44,1811,"""Most""",433,false
86,"""russer""","""huttle""",3,1084,"""Many""",512,false
86,"""cosutz""","""spover""",38,709,"""Few""",504,false
86,"""shamer""","""bloifs""",88,700,"""Many""",497,true
86,"""coamin""","""mucond""",75,876,"""Few""",492,false
86,"""umpond""","""marire""",53,1084,"""Many""",503,true
86,"""isbant""","""unairs""",41,630,"""Many""",502,true
86,"""shurry""","""preser""",4,1027,"""Many""",492,false
86,"""awplor""","""fasees""",48,640,"""Many""",453,false
86,"""monter""","""melelt""",98,669,"""Most""",453,true
86,"""werner""","""hurmer""",88,590,"""Fewer than half""",503,false
86,"""cather""","""funder""",22,1133,"""Few""",473,false
86,"""clidge""","""hensly""",55,639,"""Many""",473,true
86,"""hadder""","""ollidy""",24,1112,"""Many""",423,true
86,"""puctor""","""recure""",81,906,"""Many""",522,true
86,"""clidge""","""hensly""",91,1368,"""Fewer than half""",482,false
86,"""strant""","""potind""",16,593,"""More than half""",502,false
86,"""middor""","""drooty""",4,600,"""More than half""",1004,false
86,"""umpond""","""marire""",42,1197,"""Most""",561,false
86,"""pobbit""","""spippy""",13,1073,"""Fewer than half""",493,true
86,"""pirter""","""secent""",68,650,"""Few""",443,false
86,"""ingell""","""nalill""",21,828,"""Fewer than half""",435,true
86,"""raster""","""movell""",25,955,"""Few""",473,false
86,"""jallem""","""sildal""",13,974,"""Many""",464,true
86,"""clidge""","""hensly""",43,658,"""More than half""",443,false
86,"""bemble""","""squank""",5,1103,"""Few""",482,true
86,"""birler""","""enciad""",58,650,"""Few""",463,false
86,"""zetten""","""unfobs""",40,571,"""More than half""",463,false
86,"""coamin""","""mucond""",34,598,"""More than half""",551,false
86,"""monter""","""melelt""",53,597,"""Fewer than half""",521,true
86,"""chadop""","""shaple""",13,630,"""More than half""",470,false
86,"""pengyl""","""sedest""",46,670,"""Many""",531,true
86,"""shrile""","""athoid""",47,985,"""More than half""",492,false
86,"""chulks""","""vulhor""",67,650,"""Most""",512,true
86,"""kustle""","""reshix""",88,886,"""Many""",502,true
86,"""tecker""","""biller""",44,1054,"""Many""",462,true
86,"""fleeve""","""scalfs""",13,778,"""Many""",433,true
86,"""coppar""","""hunene""",27,660,"""Many""",464,true
86,"""schook""","""jabant""",7,699,"""More than half""",500,false
86,"""ingell""","""nalill""",90,620,"""More than half""",502,true
86,"""tecker""","""biller""",39,1336,"""Most""",521,false
86,"""pobbit""","""spippy""",30,1939,"""Few""",256,false
86,"""beckel""","""racual""",36,601,"""More than half""",551,false
86,"""pluset""","""stubad""",46,1112,"""Fewer than half""",463,true
86,"""awplor""","""fasees""",78,700,"""More than half""",533,true
86,"""padnet""","""fanely""",22,660,"""Fewer than half""",502,false
86,"""boddle""","""molill""",23,1793,"""Most""",512,false
86,"""pirter""","""secent""",94,797,"""More than half""",552,true
86,"""cather""","""funder""",62,699,"""More than half""",541,true
86,"""sporer""","""firtly""",10,945,"""Most""",452,false
86,"""dorder""","""coggon""",57,668,"""More than half""",473,true
86,"""bameta""","""unzast""",42,887,"""Fewer than half""",453,true
86,"""padnet""","""fanely""",29,777,"""Many""",530,true
86,"""coppar""","""hunene""",10,3599,"""Fewer than half""",472,true
86,"""gukbar""","""soarse""",46,807,"""Few""",699,false
86,"""birler""","""enciad""",30,856,"""Fewer than half""",502,true
86,"""schook""","""jabant""",69,1031,"""Few""",541,false
86,"""pliper""","""sesare""",34,611,"""Most""",472,false
86,"""chadop""","""shaple""",76,679,"""Few""",502,false
86,"""tecker""","""biller""",36,995,"""Fewer than half""",423,true
86,"""devole""","""sholly""",49,748,"""Fewer than half""",492,true
86,"""tiklet""","""hullaw""",36,826,"""Few""",501,false
86,"""coamin""","""mucond""",70,680,"""Fewer than half""",540,false
86,"""puggle""","""entand""",69,866,"""Fewer than half""",442,false
86,"""boddle""","""molill""",17,2776,"""Many""",394,true
86,"""padnet""","""fanely""",26,955,"""Few""",403,false
86,"""cosutz""","""spover""",93,818,"""Most""",375,true
86,"""russer""","""huttle""",8,2087,"""Few""",394,true
86,"""zetten""","""unfobs""",65,1192,"""Fewer than half""",384,false
86,"""pliper""","""sesare""",72,1172,"""Many""",403,true
86,"""strant""","""potind""",74,719,"""Fewer than half""",414,false
86,"""shamer""","""bloifs""",88,649,"""Most""",432,true
86,"""pengyl""","""sedest""",61,1113,"""Fewer than half""",423,false
86,"""puggle""","""entand""",12,944,"""Many""",384,true
86,"""devole""","""sholly""",21,1201,"""Few""",384,false
86,"""bameta""","""unzast""",92,680,"""Many""",443,true
86,"""tiklet""","""hullaw""",21,610,"""More than half""",395,false
86,"""menner""","""nandow""",8,1083,"""Few""",444,true
86,"""pengyl""","""sedest""",76,680,"""Most""",432,true
86,"""pliper""","""sesare""",27,835,"""Fewer than half""",453,true
86,"""bameta""","""unzast""",82,649,"""More than half""",452,true
86,"""coamin""","""mucond""",43,758,"""Many""",466,true
86,"""dorder""","""coggon""",37,994,"""Few""",472,false
86,"""russer""","""huttle""",33,809,"""Most""",462,false
86,"""schook""","""jabant""",1,915,"""Many""",434,false
86,"""ancits""","""smeath""",71,601,"""Many""",453,true
86,"""coppar""","""hunene""",65,690,"""Few""",472,false
86,"""awplor""","""fasees""",48,876,"""Fewer than half""",512,true
86,"""sporer""","""firtly""",92,601,"""More than half""",493,true
86,"""puctor""","""recure""",88,551,"""More than half""",560,true
86,"""raster""","""movell""",18,1163,"""Many""",484,true
86,"""bemble""","""squank""",8,679,"""Fewer than half""",471,true
86,"""cosutz""","""spover""",11,579,"""More than half""",513,false
86,"""devole""","""sholly""",10,631,"""Many""",473,true
86,"""shamer""","""bloifs""",34,689,"""Few""",414,false
86,"""mecket""","""plumry""",71,531,"""Most""",424,true
86,"""menner""","""nandow""",67,836,"""Many""",345,true
86,"""dorder""","""coggon""",47,759,"""Fewer than half""",373,true
86,"""spunge""","""wenple""",52,846,"""Fewer than half""",354,false
86,"""zetten""","""unfobs""",81,581,"""Most""",384,true
86,"""boddle""","""molill""",24,769,"""Fewer than half""",276,true
86,"""raster""","""movell""",19,876,"""Most""",276,false
86,"""pluset""","""stubad""",97,561,"""Many""",394,true
86,"""chadop""","""shaple""",57,1890,"""Most""",177,true
86,"""menner""","""nandow""",65,768,"""More than half""",295,true
86,"""sporer""","""firtly""",31,975,"""Many""",305,true
86,"""mecket""","""plumry""",96,1024,"""Fewer than half""",393,false
86,"""gukbar""","""soarse""",39,2894,"""More than half""",317,false
86,"""cather""","""funder""",15,856,"""Fewer than half""",808,true
86,"""hadder""","""ollidy""",22,739,"""More than half""",580,false
86,"""tiklet""","""hullaw""",93,770,"""Fewer than half""",571,false
86,"""pluset""","""stubad""",70,708,"""More than half""",561,true
86,"""isbant""","""unairs""",9,1014,"""Most""",522,false
86,"""devole""","""sholly""",51,551,"""More than half""",512,true
86,"""ancits""","""smeath""",82,641,"""Fewer than half""",552,false
86,"""russer""","""huttle""",93,1792,"""More than half""",590,true
86,"""devole""","""sholly""",12,857,"""Most""",494,false
86,"""sporer""","""firtly""",40,1665,"""Fewer than half""",601,true
86,"""kustle""","""reshix""",53,689,"""Few""",591,false
86,"""pengyl""","""sedest""",61,818,"""Few""",511,false
86,"""ancits""","""smeath""",54,827,"""Most""",522,true
86,"""isbant""","""unairs""",18,679,"""Fewer than half""",512,true
86,"""bemble""","""squank""",96,907,"""More than half""",561,true
86,"""mecket""","""plumry""",46,916,"""Few""",562,false
86,"""monter""","""melelt""",76,1358,"""Few""",463,false
86,"""puggle""","""entand""",12,1379,"""More than half""",541,false
86,"""monter""","""melelt""",21,1053,"""Many""",532,true
86,"""bameta""","""unzast""",96,679,"""Few""",522,false
86,"""hadder""","""ollidy""",78,1093,"""Few""",610,false
86,"""werner""","""hurmer""",28,985,"""Few""",404,false
87,"""glerb""","""fizzda""",20,2399,"""All""",2172,false
87,"""thonk""","""krangly""",82,1848,"""Some""",1784,true
87,"""slarm""","""briddle""",11,2155,"""None""",1699,false
87,"""klong""","""nooty""",62,1376,"""All""",1093,false
87,"""dring""","""larfy""",28,2176,"""None""",1510,false
87,"""floom""","""plerful""",92,1380,"""Some""",1227,true
87,"""blek""","""orkital""",54,1676,"""None""",1086,false
87,"""tenk""","""glurgy""",8,1824,"""All""",1345,false
87,"""pliper""","""sesare""",80,1652,"""Many""",12,false
87,"""beckel""","""racual""",54,1620,"""Most""",1186,true
87,"""beckel""","""racual""",46,1374,"""Few""",1160,false
87,"""raster""","""movell""",2,3000,"""Many""",1124,false
87,"""pengyl""","""sedest""",6,1699,"""Fewer than half""",2082,true
87,"""kustle""","""reshix""",74,1076,"""More than half""",1624,false
87,"""chadop""","""shaple""",46,1470,"""Many""",1295,true
87,"""shamer""","""bloifs""",33,1243,"""Many""",1283,false
87,"""pluset""","""stubad""",44,1388,"""Few""",1272,false
87,"""boddle""","""molill""",38,1864,"""Most""",1706,false
87,"""strant""","""potind""",52,1392,"""Many""",1036,true
87,"""fleeve""","""scalfs""",69,2282,"""More than half""",1441,true
87,"""mecket""","""plumry""",90,1255,"""Many""",1416,true
87,"""tecker""","""biller""",12,2219,"""Few""",1042,true
87,"""sporer""","""firtly""",74,1771,"""Fewer than half""",1439,false
87,"""pengyl""","""sedest""",79,1460,"""More than half""",1589,true
87,"""gukbar""","""soarse""",61,1445,"""More than half""",1242,true
87,"""werner""","""hurmer""",72,943,"""Few""",972,false
87,"""tecker""","""biller""",9,805,"""More than half""",900,false
87,"""tiklet""","""hullaw""",68,865,"""Most""",1346,true
87,"""zetten""","""unfobs""",88,1853,"""Most""",1081,true
87,"""jallem""","""sildal""",11,763,"""Most""",1150,false
87,"""pirter""","""secent""",12,676,"""More than half""",1052,false
87,"""jallem""","""sildal""",15,1810,"""More than half""",1088,false
87,"""dorder""","""coggon""",59,1809,"""Fewer than half""",1335,false
87,"""raster""","""movell""",76,836,"""Fewer than half""",1231,false
87,"""beckel""","""racual""",91,1125,"""More than half""",1468,true
87,"""cather""","""funder""",61,1128,"""Fewer than half""",899,false
87,"""pengyl""","""sedest""",27,680,"""Many""",892,false
87,"""menner""","""nandow""",96,792,"""Many""",1046,true
87,"""devole""","""sholly""",58,746,"""Many""",992,true
87,"""spunge""","""wenple""",3,652,"""Many""",1068,false
87,"""pliper""","""sesare""",27,563,"""More than half""",868,false
87,"""coamin""","""mucond""",29,799,"""Fewer than half""",1209,false
87,"""pliper""","""sesare""",85,568,"""Fewer than half""",952,false
87,"""pirter""","""secent""",28,520,"""Many""",832,false
87,"""spunge""","""wenple""",68,552,"""More than half""",944,true
87,"""bameta""","""unzast""",26,897,"""More than half""",1056,false
87,"""middor""","""drooty""",54,1524,"""More than half""",1045,true
87,"""cosutz""","""spover""",53,502,"""Most""",1124,true
87,"""pobbit""","""spippy""",34,565,"""More than half""",980,false
87,"""chevel""","""podden""",42,1064,"""Many""",896,true
87,"""ingell""","""nalill""",67,667,"""Few""",1051,false
87,"""russer""","""huttle""",27,901,"""Many""",1227,false
87,"""kustle""","""reshix""",12,476,"""Many""",824,false
87,"""umpond""","""marire""",20,848,"""Few""",836,true
87,"""spunge""","""wenple""",38,612,"""Fewer than half""",921,true
87,"""pobbit""","""spippy""",27,428,"""Few""",903,true
87,"""cather""","""funder""",20,488,"""More than half""",834,false
87,"""monter""","""melelt""",36,1028,"""Many""",912,false
87,"""ingell""","""nalill""",96,603,"""Fewer than half""",768,false
87,"""isbant""","""unairs""",59,1842,"""Few""",859,false
87,"""clidge""","""hensly""",78,788,"""Few""",820,true
87,"""clidge""","""hensly""",18,847,"""Fewer than half""",1154,true
87,"""beckel""","""racual""",15,533,"""Fewer than half""",788,true
87,"""ingell""","""nalill""",26,716,"""Most""",777,false
87,"""zetten""","""unfobs""",35,1546,"""Many""",924,true
87,"""padnet""","""fanely""",89,1663,"""Fewer than half""",771,false
87,"""tecker""","""biller""",41,1022,"""Most""",740,true
87,"""pluset""","""stubad""",24,2404,"""More than half""",760,false
87,"""isbant""","""unairs""",55,1022,"""Fewer than half""",880,false
87,"""monter""","""melelt""",11,856,"""Fewer than half""",876,true
87,"""puctor""","""recure""",26,1676,"""Many""",1314,false
87,"""werner""","""hurmer""",96,940,"""More than half""",919,true
87,"""pobbit""","""spippy""",40,784,"""Most""",788,true
87,"""ingell""","""nalill""",41,1317,"""More than half""",797,true
87,"""raster""","""movell""",22,553,"""Few""",649,true
87,"""ancits""","""smeath""",95,501,"""Most""",784,true
87,"""fleeve""","""scalfs""",3,490,"""Fewer than half""",828,true
87,"""dorder""","""coggon""",43,589,"""Most""",772,true
87,"""mecket""","""plumry""",32,2016,"""Fewer than half""",780,true
87,"""strant""","""potind""",76,1129,"""More than half""",1221,true
87,"""devole""","""sholly""",83,1218,"""Fewer than half""",800,false
87,"""tecker""","""biller""",10,783,"""Many""",988,false
87,"""schook""","""jabant""",98,497,"""Most""",748,true
87,"""cather""","""funder""",45,1368,"""Few""",884,true
87,"""chadop""","""shaple""",83,4129,"""More than half""",744,true
87,"""shamer""","""bloifs""",87,4222,"""Few""",979,true
87,"""shamer""","""bloifs""",93,1516,"""More than half""",868,true
87,"""middor""","""drooty""",90,2440,"""Many""",896,true
87,"""sporer""","""firtly""",7,912,"""Few""",685,true
87,"""chevel""","""podden""",57,1872,"""Few""",3376,false
87,"""shrile""","""athoid""",55,753,"""Most""",800,true
87,"""tiklet""","""hullaw""",28,2057,"""Fewer than half""",1336,true
87,"""boddle""","""molill""",78,1248,"""Few""",1192,false
